Name,File Name,Puzzle Type,Score,Solved?
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,ClueCommand.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,EditLineCommand.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/elements,GrassTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/elements,TentTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/elements,TreeTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/elements,UnknownTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,EmptyFieldBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,FillinRowCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,FinishWithGrassBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,FinishWithTentsBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,LastCampingSpotBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,LinkTentCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,LinkTreeCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,NoTentForTreeContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,NoTreeForTentContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,SurroundTentWithGrassBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TentForTreeBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TentOrGrassCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TooFewTentsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TooManyTentsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TouchingTentsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent/rules,TreeForTentBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTent.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentClue.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentClueView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentClueView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentLine.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentLineView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/treetent,TreeTentView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/save,ExportFileException.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/save,InvalidFileFormatException.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/save,SavableBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/save,SavableProof.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,BoardView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,DataSelectionView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,ElementSelection.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,ElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,GridBoardView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,GridElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/boardview,SelectionItemView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,CreatePuzzleDialog$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,CreatePuzzleDialog$2.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,CreatePuzzleDialog.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,DynamicView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,DynamicView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,DynamicViewType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$2.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$3.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$4.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$5.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel$6.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,HomePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,LegupPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,LegupUI$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,LegupUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/animation,MaterialUIMovement.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/animation,MaterialUITimer.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialButtonUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialCheckBoxMenuItemUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialCheckBoxUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialComboBoxRenderer.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialComboBoxUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialEditorPaneUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialFileChooserUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialLabelUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialMenuBarUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialMenuItemUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialMenuUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPanelUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI$2.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI$3.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI$4.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI$MaterialPasswordView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPasswordFieldUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialPopupMenuUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialProgressBarUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialRadioButtonMenuItemUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialRadioButtonUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialScrollBarUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSeparatorUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSliderUI$Line.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSliderUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSpinnerUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSplitPaneDivider.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialSplitPaneUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTabbedPaneUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTableCellEditor.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTableCellRenderer.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTableHeaderCellRenderer.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTableHeaderUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTableUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI$2.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI$3.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI$4.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI$5.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextFieldUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTextPaneUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialToggleButtonUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialToolBarUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialToolTipUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTreeCellEditor$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTreeCellEditor.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTreeCellRenderer.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/components,MaterialTreeUI.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel,LegupLookAndFeel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,DropShadowBorder$Position.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,DropShadowBorder.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,MaterialBorders.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,MaterialColors.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,MaterialDrawingUtils.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,MaterialFonts.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/lookandfeel/materialdesign,MaterialImages.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ManualPuzzleCreatorDialog.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,PickGameDialog.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,PreferencesDialog$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,PreferencesDialog$2.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,PreferencesDialog.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ProofEditorPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,BasicRulePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,CaseRulePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,CaseRuleSelectionView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,ContradictionRulePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,RuleButton.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,RuleFrame$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,RuleFrame.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/rulesview,RulePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeNodeView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeToolBarButton.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeToolBarName.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeToolbarPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeTransitionView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeView$1$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/proofeditorui/treeview,TreeViewSelection.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,PuzzleEditorPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/elementsview,ElementButton.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/elementsview,ElementFrame.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/elementsview,ElementPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/elementsview,NonPlaceableElementPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/elementsview,PlaceableElementPanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui/puzzleeditorui/resizeview,ResizePanel.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ScrollView$1$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ScrollView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ScrollView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ToolbarName.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,WrapLayout.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ZoomablePane.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ZoomWidget$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ZoomWidget$PopupSlider.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/ui,ZoomWidget.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/user,Submission.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/user,UsageStatistics.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/user,User.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/utility,ConnectedRegions.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/utility,DisjointSets.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/utility,Entry.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/utility,LegupUtils.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/utility,Logger.class,Invalid,,Ungradeable
build/libs,Legup.jar,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,LICENSE.txt,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Black.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-BlackItalic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Bold.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-BoldItalic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Italic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Light.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-LightItalic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Medium.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-MediumItalic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Regular.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-Thin.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/fonts/Roboto,Roboto-ThinItalic.ttf,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,BottomCap.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/cases,SegmentType.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/cases,ShipLocations.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/cases,ShipOrWater.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,AdjacentShips.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,IncompleteShip.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,MalformedShip.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,too_few_in_fleet.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,too_few_segments.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,too_many_in_fleet.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/contradictions,too_many_segments.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,labelforce.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,LeftCap.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,Middle.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[0].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[10].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[11].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[12].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[13].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[14].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[15].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[1].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,image[2].gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,screenshot.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,SegmentType.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/old,ShipOrWater.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,RightCap.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/rules,ContinueShip.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/rules,finishShip.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/rules,finishWater.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/rules,SegmentChoice.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship/rules,SurroundShip.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,submarine.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,too_many_in_fleet.psd,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,TopCap.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,UnknownSegment.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/battleship,water.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix/cases,BlackOrWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix/contradictions,TooFewBlackCells.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix/contradictions,TooManyBlackCells.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix/rules,FinishWithBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix/rules,FinishWithWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/fillapix,rulesharedcells.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/cases,BlackOrWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/contradictions,adjacentBlacks.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/contradictions,RoomTooEmpty.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/contradictions,RoomTooFull.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/contradictions,WhiteArea.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/contradictions,WhiteLine.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake,finishRoom.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,-1.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,0.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,1.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,10.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,11.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,12.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,13.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,14.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,15.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,2.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,3.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,4.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,5.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,6.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,7.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,8.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions,9.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,-1.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,0.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,1.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,10.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,11.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,12.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,13.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,14.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,15.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,2.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,3.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,4.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,5.gif,Invalid,,Ungradeable
